Date,Open,High,Low,Close,Adj Close,Volume
2012-08-03,274.75,277.5,273.26300048828125,276.1629943847656,153.38809204101562,450384.0
2012-08-06,277.0,279.125,275.93798828125,276.6940002441406,153.68307495117188,282392.0
2012-08-07,278.25,283.56201171875,278.0249938964844,281.9620056152344,156.60903930664062,740696.0
2012-08-08,283.5,286.375,282.3940124511719,285.23699951171875,158.42803955078125,1002288.0
2012-08-09,285.75,288.7439880371094,283.88800048828125,284.875,158.2269744873047,603808.0
2012-08-10,284.5,290.0,283.125,289.1440124511719,160.59812927246094,630184.0
2012-08-13,287.75,291.25,287.5190124511719,289.86199951171875,160.9969024658203,368304.0
2012-08-14,289.0,291.75,286.25,291.2439880371094,161.76449584960938,421000.0
2012-08-16,291.2439880371094,291.2439880371094,287.7749938964844,289.281005859375,160.67420959472656,321144.0
2012-08-17,290.0,294.375,289.718994140625,293.92498779296875,163.25357055664062,767464.0
2012-08-21,295.25,304.843994140625,295.25,300.8810119628906,167.1171112060547,1292536.0
2012-08-22,300.75,304.5,299.0870056152344,303.67498779296875,168.66900634765625,745104.0
2012-08-23,304.25,309.7250061035156,302.8999938964844,308.93798828125,171.59219360351562,850928.0
2012-08-24,306.125,307.3810119628906,304.67498779296875,305.66900634765625,169.77651977539062,487848.0
2012-08-27,302.8999938964844,305.75,300.7309875488281,301.3190002441406,167.36041259765625,343544.0
2012-08-28,299.9309997558594,306.18798828125,299.9309997558594,302.92498779296875,168.25241088867188,613928.0
2012-08-29,302.625,302.625,297.9440002441406,298.7120056152344,165.9124298095703,376144.0
2012-08-30,297.875,300.4750061035156,296.25,298.875,166.00291442871094,492920.0
2012-08-31,298.625,298.75,295.031005859375,296.656005859375,164.7704620361328,408808.0
2012-09-03,296.375,299.95599365234375,295.4129943847656,296.1940002441406,164.5138397216797,420440.0
2012-09-04,295.75,296.25,292.8500061035156,295.29998779296875,164.01730346679688,307496.0
2012-09-05,293.5,294.48699951171875,288.75,292.3059997558594,162.3543243408203,543240.0
2012-09-06,293.75,303.25,293.625,302.7749938964844,168.16908264160156,1043608.0
2012-09-07,305.875,311.2439880371094,305.875,310.375,172.3903350830078,779616.0
2012-09-10,311.875,315.9939880371094,309.79400634765625,313.875,174.33432006835938,874288.0
2012-09-11,312.125,316.906005859375,310.0,316.0870056152344,175.56292724609375,645776.0
2012-09-12,316.8370056152344,318.75,315.2120056152344,317.11199951171875,176.13226318359375,601640.0
2012-09-13,317.125,320.125,314.7879943847656,318.9939880371094,177.1775665283203,539456.0
2012-09-14,322.875,330.3059997558594,322.875,329.1000061035156,182.7906951904297,1417216.0
2012-09-17,330.875,331.0,318.3810119628906,320.32501220703125,177.91683959960938,764000.0
2012-09-18,321.5,327.43798828125,321.5,324.95599365234375,180.489013671875,531712.0
2012-09-20,320.125,330.25,319.33099365234375,326.9440002441406,181.5932159423828,600144.0
2012-09-21,327.4939880371094,331.08099365234375,323.43798828125,324.33099365234375,180.14186096191406,779184.0
2012-09-24,324.33099365234375,326.0,321.875,325.04998779296875,180.54119873046875,448224.0
2012-09-25,323.625,326.25,323.5,324.5060119628906,180.23904418945312,338304.0
2012-09-26,322.7690124511719,324.86199951171875,321.125,323.3500061035156,179.5969696044922,332336.0
2012-09-27,323.875,325.0,316.6310119628906,318.5870056152344,176.95150756835938,447960.0
2012-09-28,321.125,322.375,316.0249938964844,316.75,175.9311981201172,530968.0
2012-10-01,318.51300048828125,327.5,318.51300048828125,326.13800048828125,181.14552307128906,572136.0
2012-10-03,325.0249938964844,327.375,320.281005859375,322.3190002441406,179.0243682861328,598920.0
2012-10-04,321.3940124511719,324.1809997558594,319.656005859375,321.92498779296875,178.80551147460938,643080.0
2012-10-05,321.5,323.0,295.79998779296875,315.98699951171875,175.50738525390625,758096.0
2012-10-08,315.5,317.875,309.531005859375,311.36199951171875,172.9385528564453,829352.0
2012-10-09,312.781005859375,318.5,310.5060119628906,317.1189880371094,176.13612365722656,582272.0
2012-10-10,313.5,315.9620056152344,311.5,313.031005859375,173.86558532714844,538192.0
2012-10-11,311.43798828125,322.1189880371094,310.25,316.4309997558594,175.75401306152344,1504832.0
2012-10-12,293.75,305.8500061035156,289.625,299.45599365234375,166.32566833496094,10972624.0
2012-10-15,298.25,301.6940002441406,294.375,295.7120056152344,164.2461395263672,1965680.0
2012-10-16,296.5,298.625,293.375,294.3059997558594,163.46519470214844,1201464.0
2012-10-17,296.375,297.218994140625,294.63800048828125,295.968994140625,164.38888549804688,570416.0
2012-10-18,295.875,299.1940002441406,293.125,296.9750061035156,173.753662109375,1001200.0
2012-10-19,297.031005859375,299.4750061035156,296.0060119628906,297.9129943847656,174.30242919921875,1138496.0
2012-10-22,296.875,299.7879943847656,296.2560119628906,298.2749938964844,174.51422119140625,601480.0
2012-10-23,295.75,297.2120056152344,293.33099365234375,294.0379943847656,172.03526306152344,1627488.0
2012-10-25,293.25,294.375,291.45599365234375,293.1189880371094,171.49758911132812,2422256.0
2012-10-29,290.875,292.61199951171875,288.4620056152344,291.7879943847656,170.71885681152344,566248.0
2012-10-30,290.875,295.6189880371094,290.875,294.66900634765625,172.4044647216797,598008.0
2012-10-31,292.8999938964844,296.75,292.8999938964844,295.43798828125,172.85438537597656,1147040.0
2012-11-01,295.0,295.625,292.6809997558594,295.3500061035156,172.8029327392578,402264.0
2012-11-02,295.61199951171875,300.54400634765625,295.61199951171875,298.6440124511719,174.7301788330078,688128.0
2012-11-05,297.5249938964844,299.25,296.25,297.3370056152344,173.9654541015625,371328.0
2012-11-06,297.5,300.7439880371094,296.5,297.98699951171875,174.34573364257812,3088896.0
2012-11-07,297.75,301.54998779296875,296.95599365234375,299.8999938964844,175.46499633789062,381688.0
2012-11-08,297.0,297.875,295.56201171875,296.8500061035156,173.68051147460938,466408.0
2012-11-09,295.625,295.625,293.13800048828125,293.6440124511719,171.8047637939453,417272.0
2012-11-12,294.375,296.0,291.88800048828125,295.04998779296875,172.62733459472656,3577472.0
2012-11-15,291.625,292.5,284.86199951171875,286.76300048828125,167.77880859375,639136.0
2012-11-16,287.5,298.2309875488281,286.375,292.7309875488281,171.2705535888672,889064.0
2012-11-19,293.25,297.45001220703125,292.218994140625,294.98699951171875,172.59051513671875,499216.0
2012-11-20,296.625,296.73699951171875,289.3500061035156,290.67498779296875,170.06765747070312,540448.0
2012-11-21,291.25,295.625,290.20001220703125,293.54400634765625,171.74624633789062,435344.0
2012-11-22,293.75,299.125,291.95599365234375,298.093994140625,174.40835571289062,605520.0
2012-11-23,296.875,299.8190002441406,294.57501220703125,297.0,173.7682647705078,388696.0
2012-11-26,298.76300048828125,302.5,298.76300048828125,302.07501220703125,176.73757934570312,343544.0
2012-11-27,302.5060119628906,309.625,302.07501220703125,308.6440124511719,180.58094787597656,767472.0
2012-11-29,304.75,307.875,303.20599365234375,305.6059875488281,178.8034210205078,434712.0
2012-11-30,305.625,309.3810119628906,303.26300048828125,304.57501220703125,178.2002716064453,406128.0
2012-12-03,305.25,306.625,302.91900634765625,304.5,178.15635681152344,323584.0
2012-12-04,303.75,305.625,302.0,303.6629943847656,177.66664123535156,296184.0
2012-12-05,303.125,303.4939880371094,296.125,297.7879943847656,174.2293243408203,1076904.0
2012-12-06,298.5379943847656,299.75,289.43798828125,292.31201171875,171.02540588378906,1137336.0
2012-12-07,291.875,293.7309875488281,288.875,289.9620056152344,169.65049743652344,927752.0
2012-12-10,288.875,293.06201171875,287.25,288.70001220703125,168.91212463378906,727616.0
2012-12-11,289.75,292.0,285.51300048828125,286.76300048828125,167.77880859375,744040.0
2012-12-12,288.1310119628906,290.375,285.875,287.36199951171875,168.12928771972656,1244936.0
2012-12-13,287.6629943847656,289.18798828125,284.375,285.375,166.9667510986328,565328.0
2012-12-14,284.25,286.9309997558594,283.3810119628906,284.656005859375,166.54611206054688,479000.0
2012-12-17,284.61199951171875,286.5,282.0190124511719,283.0690002441406,165.61756896972656,517048.0
2012-12-18,283.0,284.375,280.63800048828125,283.82501220703125,166.05987548828125,543080.0
2012-12-19,284.0,287.4309997558594,283.875,286.91900634765625,167.8701171875,549568.0
2012-12-20,287.5,288.7560119628906,285.0249938964844,287.3500061035156,168.12228393554688,635224.0
2012-12-21,286.8999938964844,290.17498779296875,285.5379943847656,286.56201171875,167.66123962402344,472104.0
2012-12-24,287.6310119628906,290.98699951171875,287.6310119628906,289.8689880371094,169.59609985351562,309840.0
2012-12-26,290.125,291.45599365234375,288.1059875488281,288.9129943847656,169.0367431640625,295440.0
2012-12-27,290.625,291.156005859375,284.6440124511719,285.8559875488281,167.24819946289062,319936.0
2012-12-28,287.5,290.25,286.2749938964844,289.79998779296875,169.55572509765625,390456.0
2012-12-31,289.79998779296875,290.625,287.9750061035156,289.81201171875,169.562744140625,592744.0
2013-01-01,290.63800048828125,291.1440124511719,287.875,288.5379943847656,168.81735229492188,265648.0
2013-01-02,289.375,291.16900634765625,287.8559875488281,288.45001220703125,168.765869140625,361304.0
2013-01-03,289.75,293.1000061035156,288.79998779296875,292.0379943847656,170.86514282226562,614552.0
2013-01-04,293.25,294.3500061035156,291.6499938964844,293.5379943847656,171.74273681640625,731112.0
2013-01-07,293.5,297.5,292.0870056152344,296.8370056152344,173.6729278564453,626968.0
2013-01-08,295.625,296.0,290.2749938964844,292.6499938964844,171.2231903076172,718744.0
2013-01-09,293.7439880371094,295.25,290.343994140625,291.0249938964844,170.27244567871094,389816.0
2013-01-10,291.25,292.75,288.625,290.04400634765625,169.69845581054688,844384.0
2013-01-11,313.48699951171875,340.0,313.48699951171875,339.07501220703125,198.38543701171875,12975904.0
2013-01-14,340.93798828125,354.375,340.93798828125,350.906005859375,205.3075408935547,5705880.0
2013-01-15,350.875,351.25,346.8059997558594,348.7439880371094,204.04257202148438,1717928.0
2013-01-16,347.25,348.75,344.125,346.3810119628906,202.6600341796875,768576.0
2013-01-17,347.88800048828125,350.75,347.5,349.5249938964844,204.49952697753906,1393336.0
2013-01-18,349.75,350.9440002441406,347.1440124511719,348.7250061035156,204.0314178466797,566696.0
2013-01-21,345.625,351.25,345.625,349.75,204.63113403320312,568424.0
2013-01-22,348.281005859375,349.7439880371094,347.1499938964844,347.93798828125,203.5709991455078,383072.0
2013-01-23,347.07501220703125,349.625,346.8810119628906,348.6059875488281,203.96180725097656,502616.0
2013-01-24,350.656005859375,353.31201171875,348.75,349.63800048828125,204.56564331054688,1161688.0
2013-01-25,350.625,352.875,349.0,351.83099365234375,205.84869384765625,496000.0
2013-01-28,350.88800048828125,353.48699951171875,350.0,351.2560119628906,205.5122528076172,742992.0
2013-01-29,350.125,353.0,348.593994140625,349.79998779296875,204.66038513183594,439528.0
2013-01-30,349.76300048828125,351.2309875488281,347.75,349.06201171875,204.22862243652344,480184.0
2013-01-31,348.75,350.625,346.25,348.593994140625,203.9547882080078,551144.0
2013-02-01,348.625,349.9750061035156,343.9620056152344,346.3689880371094,202.6529998779297,553496.0
2013-02-04,347.125,348.06201171875,343.31201171875,345.29400634765625,202.02407836914062,414152.0
2013-02-05,343.7749938964844,347.5,343.7749938964844,344.7560119628906,201.7092742919922,271056.0
2013-02-06,346.5060119628906,347.5,344.25,346.79998779296875,202.90516662597656,207592.0
2013-02-07,347.81201171875,349.75,347.3190002441406,348.7250061035156,204.0314178466797,597528.0
2013-02-08,348.625,351.8190002441406,346.6000061035156,348.5379943847656,203.92202758789062,643512.0
2013-02-11,350.0,351.625,348.0870056152344,348.83099365234375,204.093505859375,788536.0
2013-02-12,346.875,346.8810119628906,342.875,344.33099365234375,201.46067810058594,173040.0
2013-02-13,343.75,349.6000061035156,342.5,348.6629943847656,203.99517822265625,485264.0
2013-02-14,348.8940124511719,353.125,348.8940124511719,351.6189880371094,205.72470092773438,616920.0
2013-02-15,348.5,350.8559875488281,346.2690124511719,348.1499938964844,203.6950225830078,210664.0
2013-02-18,348.4620056152344,348.4620056152344,345.375,347.0690002441406,203.0625457763672,117896.0
2013-02-19,347.25,353.125,345.6499938964844,352.375,206.16700744628906,293472.0
2013-02-20,352.5,353.75,350.9939880371094,352.4809875488281,206.22898864746094,403568.0
2013-02-21,349.375,352.45599365234375,349.125,350.843994140625,205.27125549316406,516696.0
2013-02-22,349.875,356.875,349.875,354.5690002441406,207.45068359375,1191824.0
2013-02-25,358.1310119628906,365.5,357.79400634765625,364.6499938964844,213.34881591796875,1730664.0
2013-02-26,364.125,371.25,363.625,370.01300048828125,216.48663330078125,1363880.0
2013-02-27,368.68798828125,368.68798828125,362.83099365234375,364.2250061035156,213.10012817382812,539728.0
2013-02-28,364.0,366.875,360.75,363.25,212.5297393798828,482512.0
2013-03-01,361.25,370.0,360.375,363.5559997558594,212.708740234375,405624.0
2013-03-04,364.5,367.625,359.1499938964844,362.875,212.310302734375,779608.0
2013-03-05,364.75,367.375,364.07501220703125,365.1189880371094,213.6232452392578,451536.0
2013-03-06,367.5,371.7879943847656,366.31201171875,370.8059997558594,216.95057678222656,967376.0
2013-03-07,372.5,376.25,372.0,375.593994140625,219.75192260742188,1402424.0
2013-03-08,373.5,373.75,369.68798828125,371.2749938964844,217.2249298095703,464616.0
2013-03-11,372.5,373.625,366.31201171875,368.218994140625,215.4369354248047,324224.0
2013-03-12,366.75,368.093994140625,364.125,364.70001220703125,213.37806701660156,413456.0
2013-03-13,362.375,362.375,356.86199951171875,357.8059997558594,209.34451293945312,372984.0
2013-03-14,359.125,361.25,355.38800048828125,359.36199951171875,210.25489807128906,550616.0
2013-03-15,358.67498779296875,363.843994140625,358.67498779296875,360.4620056152344,210.89849853515625,530288.0
2013-03-18,359.25,361.25,356.625,357.67498779296875,209.26788330078125,221648.0
2013-03-19,358.75,360.8370056152344,355.375,357.0559997558594,208.9057159423828,278360.0
2013-03-20,357.5,359.375,353.625,358.656005859375,209.84190368652344,237320.0
2013-03-21,360.4129943847656,361.61199951171875,358.0,359.56201171875,210.37191772460938,503008.0
2013-03-22,356.25,359.25,353.7560119628906,357.57501220703125,209.20944213867188,402936.0
2013-03-25,351.875,358.11199951171875,351.875,356.67498779296875,208.68280029296875,529856.0
2013-03-26,355.25,358.5,354.1310119628906,356.7879943847656,208.74891662597656,198864.0
2013-03-28,357.781005859375,363.625,357.6189880371094,361.23699951171875,211.35195922851562,943976.0
2013-04-01,362.8940124511719,369.20001220703125,362.8940124511719,367.906005859375,215.2538604736328,642856.0
2013-04-02,366.625,373.36199951171875,364.8810119628906,371.2690124511719,217.2214813232422,512352.0
2013-04-03,368.125,374.375,368.125,370.5,216.77157592773438,308816.0
2013-04-04,368.75,369.375,359.218994140625,360.3559875488281,210.83648681640625,398464.0
2013-04-05,359.125,362.16900634765625,356.375,357.9809875488281,209.44691467285156,296136.0
2013-04-08,356.375,358.82501220703125,353.625,354.1440124511719,207.20204162597656,218000.0
2013-04-09,354.98699951171875,354.98699951171875,344.4440002441406,345.79400634765625,202.31658935546875,442624.0
2013-04-10,350.0379943847656,353.375,347.25,351.656005859375,205.74632263183594,674672.0
2013-04-11,357.625,366.6629943847656,354.3810119628906,364.7309875488281,213.39622497558594,1197120.0
2013-04-12,328.26300048828125,328.26300048828125,283.5,286.9309997558594,167.8771209716797,15443656.0
2013-04-15,286.25,294.3689880371094,275.75,291.7439880371094,170.693115234375,7881008.0
2013-04-16,290.5,290.61199951171875,285.92498779296875,286.7439880371094,167.76768493652344,1740480.0
2013-04-17,288.75,288.8940124511719,281.26300048828125,285.2309875488281,166.88247680664062,2257208.0
2013-04-18,284.875,290.25,284.875,286.92498779296875,167.8736114501953,1605464.0
2013-04-22,287.125,287.5,278.0,280.5559997558594,164.14724731445312,2429360.0
2013-04-23,280.875,284.0,280.625,282.76300048828125,165.43849182128906,899608.0
2013-04-25,282.5,282.5,277.75,278.3810119628906,162.8747100830078,3432120.0
2013-04-26,278.1059875488281,279.8500061035156,275.18798828125,276.5379943847656,161.79641723632812,1818536.0
2013-04-29,276.125,281.125,273.75,278.6310119628906,163.02099609375,2930960.0
2013-04-30,279.86199951171875,280.375,277.82501220703125,279.3059997558594,163.41590881347656,878736.0
2013-05-02,279.86199951171875,286.25,279.81201171875,285.86199951171875,167.2516326904297,869912.0
2013-05-03,287.125,290.23699951171875,285.08099365234375,288.4750061035156,168.78048706054688,1138880.0
2013-05-06,289.375,293.125,289.375,292.67498779296875,171.23782348632812,468272.0
2013-05-07,293.75,294.375,290.625,293.57501220703125,171.76441955566406,1150336.0
2013-05-08,295.5,296.75,292.2879943847656,293.8190002441406,171.90713500976562,734480.0
2013-05-09,293.25,296.11199951171875,293.25,294.98699951171875,172.59051513671875,359632.0
2013-05-10,295.5,298.125,294.75,296.343994140625,173.3844757080078,395280.0
2013-05-13,293.906005859375,295.0,291.43798828125,292.54400634765625,171.1611785888672,528080.0
2013-05-14,292.5,296.2250061035156,292.5,293.95001220703125,171.9838104248047,244576.0
2013-05-15,293.75,296.375,293.32501220703125,295.0249938964844,172.61273193359375,439184.0
2013-05-16,295.0,295.04400634765625,289.41900634765625,291.5190124511719,170.5614471435547,508288.0
2013-05-17,291.875,296.1189880371094,291.875,293.8500061035156,171.92526245117188,434544.0
2013-05-20,292.031005859375,297.7749938964844,292.031005859375,296.95001220703125,173.73904418945312,716920.0
2013-05-21,296.73699951171875,301.8500061035156,295.7879943847656,299.6809997558594,175.3368377685547,603128.0
2013-05-22,299.38800048828125,303.968994140625,297.3059997558594,298.54400634765625,174.67161560058594,669072.0
2013-05-23,296.75,302.25,294.375,294.86199951171875,172.5173797607422,428688.0
2013-05-24,295.0,297.7250061035156,291.8810119628906,293.36199951171875,171.63975524902344,244048.0
2013-05-27,293.1809997558594,297.5,291.3500061035156,295.79400634765625,173.0626678466797,411048.0
2013-05-28,295.75,297.375,294.43798828125,295.79400634765625,173.0626678466797,253992.0
2013-05-29,295.75,298.8190002441406,291.718994140625,293.81201171875,171.90306091308594,331824.0
2013-05-30,292.125,293.56201171875,289.468994140625,292.7690124511719,188.62673950195312,833352.0
2013-05-31,293.75,302.5,293.5249938964844,300.95001220703125,193.897705078125,715664.0
2013-06-03,315.6000061035156,328.11199951171875,309.54400634765625,314.2439880371094,202.46278381347656,3921880.0
2013-06-04,311.2120056152344,314.86199951171875,308.0,311.8810119628906,200.94032287597656,1026480.0
2013-06-05,310.0,311.29400634765625,306.73699951171875,307.76300048828125,198.2871551513672,482920.0
2013-06-06,306.38800048828125,306.531005859375,301.875,303.43798828125,195.5006561279297,485584.0
2013-06-07,303.5,309.23699951171875,302.5,305.86199951171875,197.06234741210938,467552.0
2013-06-10,307.7250061035156,312.2309875488281,307.5,310.8810119628906,200.29605102539062,357200.0
2013-06-11,311.25,314.25,308.1310119628906,309.2439880371094,199.2413330078125,490840.0
2013-06-12,308.11199951171875,313.125,301.63800048828125,302.9939880371094,195.2145538330078,470960.0
2013-06-13,302.625,303.3059997558594,296.8999938964844,297.38800048828125,191.6027069091797,350400.0
2013-06-14,297.656005859375,301.125,297.0060119628906,299.3689880371094,192.87904357910156,386792.0
2013-06-17,300.875,303.3689880371094,299.38800048828125,302.6809997558594,195.0128631591797,244616.0
2013-06-18,303.75,307.5,303.32501220703125,305.95001220703125,197.1190948486328,298104.0
2013-06-19,305.625,306.0,300.91900634765625,304.75,196.34591674804688,357512.0
2013-06-20,302.593994140625,305.9309997558594,292.875,295.86199951171875,190.6195068359375,558592.0
2013-06-21,296.25,303.75,296.25,302.3940124511719,194.82803344726562,473000.0
2013-06-24,301.0,301.25,294.0,297.531005859375,191.69482421875,446976.0
2013-06-25,297.25,298.25,293.3190002441406,297.25,191.51377868652344,720440.0
2013-06-26,298.75,301.5,296.5190124511719,299.6940002441406,193.08847045898438,269512.0
2013-06-27,301.5,312.031005859375,301.5,309.6189880371094,199.4829559326172,757096.0
2013-06-28,311.0,312.5,303.25,311.656005859375,200.7953643798828,633528.0
2013-07-01,307.5,310.0,305.0379943847656,305.9440002441406,197.11521911621094,265544.0
2013-07-02,305.125,308.0,300.26300048828125,300.6940002441406,193.73272705078125,331208.0
2013-07-03,299.875,306.375,299.1059875488281,300.6629943847656,193.71275329589844,410464.0
2013-07-04,302.5,308.73699951171875,302.5,307.56201171875,198.1576690673828,838880.0
2013-07-05,308.7250061035156,310.125,304.7879943847656,306.8059997558594,197.6705322265625,471440.0
2013-07-08,309.3810119628906,312.17498779296875,307.531005859375,308.9620056152344,199.05966186523438,353192.0
2013-07-09,309.625,314.0,309.625,311.9620056152344,200.99249267578125,906088.0
2013-07-10,313.125,315.0,311.781005859375,312.625,201.419677734375,625688.0
2013-07-11,316.2879943847656,320.4309997558594,313.2879943847656,315.843994140625,203.49359130859375,967816.0
2013-07-12,347.42498779296875,363.125,343.625,350.343994140625,225.7214813232422,6760208.0
2013-07-15,348.9129943847656,348.9129943847656,341.1310119628906,342.7309875488281,220.81654357910156,1323688.0
2013-07-16,337.51300048828125,346.1189880371094,336.25,341.3059997558594,219.89846801757812,504248.0
2013-07-17,341.3059997558594,344.36199951171875,341.3059997558594,343.7879943847656,221.49755859375,573272.0
2013-07-18,343.75,352.20599365234375,342.5,349.93798828125,225.4598846435547,1099280.0
2013-07-19,350.625,357.98699951171875,347.125,355.7250061035156,229.1883544921875,1547296.0
2013-07-22,353.54998779296875,362.0,353.125,359.45599365234375,231.5921630859375,889736.0
2013-07-23,360.125,364.4309997558594,360.125,362.6059875488281,233.6216583251953,596448.0
2013-07-24,360.9620056152344,365.625,360.0,363.45001220703125,234.1654815673828,489472.0
2013-07-25,362.5,368.13800048828125,362.5,364.48699951171875,234.8336181640625,744008.0
2013-07-26,366.25,368.75,361.01300048828125,364.43798828125,234.8020477294922,652864.0
2013-07-29,362.75,367.86199951171875,362.75,365.093994140625,235.2246551513672,568408.0
2013-07-30,366.25,371.25,366.25,369.4620056152344,238.03897094726562,617872.0
2013-07-31,370.125,373.7250061035156,366.2250061035156,370.8940124511719,238.9615478515625,464936.0
2013-08-01,372.125,374.125,369.5190124511719,371.9620056152344,239.649658203125,839992.0
2013-08-02,372.625,377.4939880371094,372.625,375.8370056152344,242.14627075195312,1248824.0
2013-08-05,375.0,378.125,374.625,375.9309997558594,242.20680236816406,1276640.0
2013-08-06,376.06201171875,376.125,369.0,373.26300048828125,240.4878387451172,661488.0
2013-08-07,372.5,375.0,368.3999938964844,369.4309997558594,238.01898193359375,980400.0
2013-08-08,367.375,371.9750061035156,367.0,370.13800048828125,238.47445678710938,518728.0
2013-08-12,371.25,377.1499938964844,370.625,375.656005859375,242.0296630859375,720704.0
2013-08-13,375.625,387.29998779296875,375.5,385.61199951171875,248.44410705566406,1046048.0
2013-08-14,382.5,386.68798828125,380.1499938964844,383.7250061035156,247.2283935546875,337624.0
2013-08-16,376.875,379.54400634765625,370.7560119628906,371.82501220703125,239.56137084960938,346240.0
2013-08-19,371.906005859375,378.125,369.0,375.6809997558594,242.04574584960938,561712.0
2013-08-20,376.125,377.25,373.406005859375,375.88800048828125,242.1791229248047,416392.0
2013-08-21,375.54998779296875,375.54998779296875,365.375,369.16900634765625,237.8501434326172,370072.0
2013-08-22,372.031005859375,379.4809875488281,370.5379943847656,377.9129943847656,243.48374938964844,559720.0
2013-08-23,376.625,377.2439880371094,372.82501220703125,374.81201171875,241.48587036132812,224048.0
2013-08-26,376.875,380.8190002441406,376.0,378.8190002441406,244.06748962402344,447928.0
2013-08-27,378.75,384.92498779296875,378.75,382.26300048828125,246.28640747070312,550600.0
2013-08-28,380.875,391.11199951171875,380.875,390.0379943847656,251.2957305908203,1181488.0
2013-08-29,381.875,390.625,381.875,388.625,250.38534545898438,940552.0
2013-08-30,386.375,390.45001220703125,379.875,387.5379943847656,249.68504333496094,618976.0
2013-09-02,383.25,390.5,383.25,384.66900634765625,247.83656311035156,485696.0
2013-09-03,384.25,386.625,377.5,379.2309875488281,244.3329620361328,332456.0
2013-09-04,381.25,392.43798828125,381.25,388.23699951171875,250.13534545898438,793552.0
2013-09-05,385.1940002441406,386.25,374.625,375.3370056152344,241.8240966796875,451296.0
2013-09-06,375.0,383.5190124511719,375.0,377.6059875488281,243.28594970703125,856800.0
2013-09-10,379.0,396.25,379.0,393.8370056152344,253.74337768554688,1812496.0
2013-09-11,393.75,396.5870056152344,388.5,390.0690002441406,251.315673828125,678848.0
2013-09-12,388.75,389.968994140625,380.75,383.01300048828125,246.76959228515625,376640.0
2013-09-13,381.875,382.51300048828125,376.625,378.531005859375,243.88192749023438,434664.0
2013-09-16,378.5,381.125,372.5,374.0379943847656,240.98716735839844,352304.0
2013-09-17,376.875,378.6310119628906,374.0,377.91900634765625,243.4876251220703,285192.0
2013-09-18,377.625,378.375,375.125,376.9620056152344,242.87109375,686016.0
2013-09-19,376.25,379.75,375.0,377.4309997558594,243.1732177734375,976640.0
2013-09-20,376.125,378.875,373.13800048828125,374.4440002441406,241.24876403808594,362232.0
2013-09-23,374.4440002441406,380.25,374.4440002441406,377.33099365234375,243.1088409423828,596848.0
2013-09-24,377.25,378.75,374.75,376.8500061035156,242.7989044189453,505248.0
2013-09-25,378.5,379.375,374.36199951171875,375.9750061035156,242.23513793945312,197408.0
2013-09-26,377.875,379.3559875488281,375.3059997558594,376.66900634765625,242.6822967529297,1179672.0
2013-09-27,376.875,381.3559875488281,373.8999938964844,375.79998779296875,242.12242126464844,291688.0
2013-09-30,376.375,381.76300048828125,375.26300048828125,376.9309997558594,242.8511199951172,250944.0
2013-10-01,377.75,379.718994140625,374.25,376.8370056152344,242.79055786132812,301104.0
2013-10-03,377.5,381.06201171875,377.5,379.8500061035156,244.73175048828125,1646656.0
2013-10-04,379.375,379.375,375.68798828125,376.9309997558594,242.8511199951172,529568.0
2013-10-07,377.0,380.5559997558594,376.125,377.4440002441406,243.1815948486328,1086424.0
2013-10-08,380.625,381.25,377.93798828125,379.04998779296875,244.21630859375,1295256.0
2013-10-09,379.5,390.8940124511719,376.25,388.4440002441406,250.26876831054688,1806616.0
2013-10-10,391.25,394.375,386.5249938964844,390.5190124511719,251.60565185546875,1851312.0
2013-10-11,415.0,420.0,394.70599365234375,409.23699951171875,263.6653747558594,6482728.0
2013-10-14,406.875,416.7690124511719,406.875,415.43798828125,267.6605529785156,1640520.0
2013-10-15,415.125,419.625,414.0,418.5379943847656,269.6578674316406,925048.0
2013-10-17,415.125,419.0,407.4129943847656,408.76300048828125,276.5763244628906,601640.0
2013-10-18,408.75,415.18798828125,407.58099365234375,414.5190124511719,280.47088623046875,488520.0
2013-10-21,415.625,421.3940124511719,408.54400634765625,416.9939880371094,282.1455078125,476664.0
2013-10-22,417.5,420.375,415.67498779296875,416.843994140625,282.0440368652344,569056.0
2013-10-23,414.375,416.20599365234375,409.75,415.5190124511719,281.14752197265625,333568.0
2013-10-24,413.67498779296875,421.5,411.51300048828125,413.7309875488281,279.93768310546875,494120.0
2013-10-25,414.375,418.5,413.0,416.375,281.7266540527344,555896.0
2013-10-28,415.0,416.70001220703125,412.125,415.4809875488281,281.121826171875,258392.0
2013-10-29,415.0,420.2439880371094,413.08099365234375,416.86199951171875,282.0562438964844,777632.0
2013-10-30,414.375,417.0060119628906,413.625,415.5,281.1346130371094,188920.0
2013-10-31,412.75,415.79400634765625,411.38800048828125,413.58099365234375,279.83624267578125,373456.0
2013-11-01,413.11199951171875,414.0060119628906,408.95001220703125,409.843994140625,277.3077087402344,255096.0
2013-11-05,405.75,411.25,404.25,408.1189880371094,276.1405334472656,257008.0
2013-11-06,409.375,413.8190002441406,409.375,413.23699951171875,279.60345458984375,170368.0
2013-11-07,415.125,424.8999938964844,414.5,419.8940124511719,284.107666015625,651080.0
2013-11-08,417.5,423.625,417.5,419.68798828125,283.9682922363281,414792.0
2013-11-11,418.625,424.38800048828125,418.48699951171875,420.38800048828125,284.4419860839844,685408.0
